LogEntry{timestamp=2024-01-01T00:05:48.427, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6868'}
LogEntry{timestamp=2024-01-17T23:53:14.720, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1788'}
LogEntry{timestamp=2024-06-06T20:37:16.380, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9063'}
LogEntry{timestamp=2024-01-13T22:36:55.208, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8170'}
LogEntry{timestamp=2024-06-25T15:04:01.785, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_6059'}
LogEntry{timestamp=2024-04-10T17:59:01.841, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_7388'}
LogEntry{timestamp=2024-03-19T23:41:36.460, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8150'}
LogEntry{timestamp=2024-07-10T18:21:23.898, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_2805'}
LogEntry{timestamp=2024-06-01T05:12:10.674, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_7532'}
LogEntry{timestamp=2024-01-26T19:21:38.550, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3482'}
LogEntry{timestamp=2024-03-08T00:18:42.150, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_2575'}
LogEntry{timestamp=2024-01-19T17:15:42.265, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5583'}
LogEntry{timestamp=2024-02-21T04:07:36.096, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8591'}
LogEntry{timestamp=2024-02-29T20:01:10.003, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_2653'}
LogEntry{timestamp=2024-06-05T05:38:52.032, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4987'}
LogEntry{timestamp=2024-01-14T09:32:07.266, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6220'}
LogEntry{timestamp=2024-05-15T22:04:34.255, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8515'}
LogEntry{timestamp=2024-01-10T23:54:35.004, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3395'}
LogEntry{timestamp=2024-01-06T02:14:46.536, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_5781'}
LogEntry{timestamp=2024-06-03T00:35:32.235, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_3878'}
LogEntry{timestamp=2024-06-03T08:26:16.134, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_6951'}
LogEntry{timestamp=2024-07-03T20:41:35.040, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_1683'}
LogEntry{timestamp=2024-06-17T19:31:56.016, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_7043'}
LogEntry{timestamp=2024-04-28T03:31:54.480, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_9365'}
LogEntry{timestamp=2024-05-05T09:22:35.562, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9285'}
LogEntry{timestamp=2024-03-07T02:22:31.440, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_2557'}
LogEntry{timestamp=2024-04-10T04:11:17.016, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1496'}
LogEntry{timestamp=2024-04-10T17:47:29.164, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9899'}
LogEntry{timestamp=2024-07-12T00:15:13.488, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5874'}
LogEntry{timestamp=2024-03-10T20:35:29.676, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_4141'}
LogEntry{timestamp=2024-07-10T13:52:50.350, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7957'}
LogEntry{timestamp=2024-02-02T10:46:16.160, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1489'}
LogEntry{timestamp=2024-04-22T02:51:43.755, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_1136'}
LogEntry{timestamp=2024-03-15T02:14:21.159, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1189'}
LogEntry{timestamp=2024-06-13T09:40:23.145, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5275'}
LogEntry{timestamp=2024-05-15T02:32:04.200, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6967'}
LogEntry{timestamp=2024-07-04T23:49:23.035, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_4946'}
LogEntry{timestamp=2024-01-14T18:02:29.805, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3688'}
LogEntry{timestamp=2024-01-10T06:14:52.062, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3720'}
LogEntry{timestamp=2024-05-20T11:36:24.764, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9796'}
LogEntry{timestamp=2024-06-12T20:44:44.800, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_1799'}
LogEntry{timestamp=2024-04-23T03:34:31.872, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3314'}
LogEntry{timestamp=2024-03-21T04:20:52.423, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_8156'}
LogEntry{timestamp=2024-06-22T08:49:38.135, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_1998'}
LogEntry{timestamp=2024-03-19T03:34:02.190, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3486'}
LogEntry{timestamp=2024-06-25T02:46:51.238, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_2306'}
LogEntry{timestamp=2024-04-21T13:22:19.274, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2495'}
LogEntry{timestamp=2024-02-24T00:01:14.209, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_7201'}
LogEntry{timestamp=2024-06-03T22:13:23.531, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2820'}
LogEntry{timestamp=2024-04-01T11:10:57.270, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_7332'}
LogEntry{timestamp=2024-01-12T18:50:57.730, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_5906'}
LogEntry{timestamp=2024-04-30T02:09:19.800, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9055'}
LogEntry{timestamp=2024-06-08T18:50:55.752, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6351'}
LogEntry{timestamp=2024-07-10T03:16:26.931, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2221'}
LogEntry{timestamp=2024-01-27T09:53:54.882, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_5525'}
LogEntry{timestamp=2024-01-31T03:05:02.942, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3250'}
LogEntry{timestamp=2024-05-09T07:46:14.500, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9019'}
LogEntry{timestamp=2024-06-06T08:55:58.408, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9843'}
LogEntry{timestamp=2024-03-12T03:03:23.358, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6093'}
LogEntry{timestamp=2024-06-30T12:42:32.015, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_6531'}
LogEntry{timestamp=2024-06-02T20:46:20.756, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9149'}
LogEntry{timestamp=2024-03-25T21:30:41.676, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6761'}
LogEntry{timestamp=2024-01-28T06:29:01.530, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9289'}
LogEntry{timestamp=2024-03-29T03:04:59.136, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_3859'}
LogEntry{timestamp=2024-06-20T05:34:09.878, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3655'}
LogEntry{timestamp=2024-01-09T22:27:17.280, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4010'}
LogEntry{timestamp=2024-05-27T06:18:09.180, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4829'}
LogEntry{timestamp=2024-03-24T03:19:24.040, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7392'}
LogEntry{timestamp=2024-05-06T13:39:30.074, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3185'}
LogEntry{timestamp=2024-02-18T08:25:03.664, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7558'}
LogEntry{timestamp=2024-04-04T13:04:37.335, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_6306'}
LogEntry{timestamp=2024-06-06T13:50:03.233, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4791'}
LogEntry{timestamp=2024-06-27T10:06:33.930, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8354'}
LogEntry{timestamp=2024-03-09T06:01:14.342, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_2790'}
LogEntry{timestamp=2024-06-19T19:43:42.600, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5265'}
LogEntry{timestamp=2024-02-13T03:36:11.380, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3672'}
LogEntry{timestamp=2024-03-03T19:20:43.700, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9102'}
LogEntry{timestamp=2024-03-31T20:52:56.994, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_4237'}
LogEntry{timestamp=2024-02-09T07:52:37.254, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5739'}
LogEntry{timestamp=2024-05-02T17:27:08.784, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9514'}
LogEntry{timestamp=2024-05-13T02:00:02.520, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9182'}
LogEntry{timestamp=2024-02-06T14:16:05.376, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2195'}
LogEntry{timestamp=2024-03-20T03:22:10.140, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_6146'}
